reverbDesigner;0;35.1713
reverbDesigner;1;35.0709
reverbDesigner;2;29.9109
reverbDesigner;3;33.4972
reverbTank;0;12.6106
reverbTank;1;11.3386
reverbTank;2;11.1392
reverbTank;3;11.3525
reverbTester;0;0.145661
reverbTester;1;0.145257
reverbTester;2;0.145408
reverbTester;3;0.145547
vital_rev;0;24.7574
vital_rev;1;24.0947
vital_rev;2;22.3478
vital_rev;3;22.4924
zitaRev;0;2.72454
zitaRev;1;2.54714
zitaRev;2;2.50667
zitaRev;3;2.57971
zitaRevFDN;0;2.29439
zitaRevFDN;1;3.06415
zitaRevFDN;2;2.51465
zitaRevFDN;3;3.43716
16_channel_volume;0;2.45925
16_channel_volume;1;2.28963
16_channel_volume;2;2.50306
16_channel_volume;3;2.30325
chorus;0;0.20162
chorus;1;0.192462
chorus;2;0.226789
chorus;3;0.238199
chorusForBrowser;0;0.20834
chorusForBrowser;1;0.18739
chorusForBrowser;2;0.226748
chorusForBrowser;3;0.23819
echoForBrowser;0;0.204208
echoForBrowser;1;0.186503
echoForBrowser;2;0.25826
echoForBrowser;3;0.214342
chorus;0;0.201669
chorus;1;0.187418
chorus;2;0.226769
chorus;3;0.238203
effectsForBrowser;0;3.54592
effectsForBrowser;1;2.9464
effectsForBrowser;2;2.90109
effectsForBrowser;3;2.68042
flanger;0;0.407842
flanger;1;0.435758
flanger;2;0.41742
flanger;3;0.421183
freeverb;0;0.757828
freeverb;1;1.02201
freeverb;2;0.952096
freeverb;3;1.49728
flanger;0;0.400889
flanger;1;0.419824
flanger;2;0.382221
flanger;3;0.375027
flangerForBrowser;0;0.390614
flangerForBrowser;1;0.423606
flangerForBrowser;2;0.390864
flangerForBrowser;3;0.375361
freeverb;0;0.767096
freeverb;1;1.0157
freeverb;2;0.931504
freeverb;3;1.49639
freeverbForBrowser;0;0.752148
freeverbForBrowser;1;1.02019
freeverbForBrowser;2;0.917338
freeverbForBrowser;3;1.52978
sawtooth_synth;0;0.123036
sawtooth_synth;1;0.11654
sawtooth_synth;2;0.122006
sawtooth_synth;3;0.122545
sine_synth;0;0.097906
sine_synth;1;0.097751
sine_synth;2;0.097751
sine_synth;3;0.097756
virtualAnalog;0;6.73614
virtualAnalog;1;5.9565
virtualAnalog;2;
virtualAnalog;3;6.84481
virtualAnalogForBrowser;0;6.87134
virtualAnalogForBrowser;1;5.88967
virtualAnalogForBrowser;2;
virtualAnalogForBrowser;3;6.79614
virtualAnalogWithEffectsForBrowser;0;6.80282
virtualAnalogWithEffectsForBrowser;1;6.10153
virtualAnalogWithEffectsForBrowser;2;
virtualAnalogWithEffectsForBrowser;3;6.88862
volume;0;0.056813
volume;1;0.05677
volume;2;0.056794
volume;3;0.056831
acGuitar;0;9.19725
acGuitar;1;11.8781
acGuitar;2;9.3504
acGuitar;3;11.5955
elecGuitarEffect;0;2.68023
elecGuitarEffect;1;3.35437
elecGuitarEffect;2;2.74766
elecGuitarEffect;3;3.11332
myEffect;0;2.68042
myEffect;1;2.53596
myEffect;2;2.5693
myEffect;3;2.63765
reverb;0;2.60912
reverb;1;2.48423
reverb;2;2.49413
reverb;3;2.58414
bells;0;2.80364
bells;1;3.08151
bells;2;2.57065
bells;3;2.63594
bowed;0;1.22859
bowed;1;1.08094
bowed;2;1.0564
bowed;3;1.01982
brass;0;1.32336
brass;1;1.25221
brass;2;1.27379
brass;3;1.17968
clarinet;0;1.43742
clarinet;1;1.42876
clarinet;2;1.41761
clarinet;3;1.4048
crazyGuiro;0;0.60986
crazyGuiro;1;1.19944
crazyGuiro;2;0.620383
crazyGuiro;3;0.621924
drums;0;1.09889
drums;1;1.13824
drums;2;1.15184
drums;3;1.17073
dubDub;0;1.11316
dubDub;1;0.963803
dubDub;2;0.984203
dubDub;3;0.995219
elecGuitar;0;2.81773
elecGuitar;1;2.26666
elecGuitar;2;2.77795
elecGuitar;3;2.41809
fm;0;1.13395
fm;1;1.13596
fm;2;1.13331
fm;3;1.13481
frog;0;0.919513
frog;1;0.876518
frog;2;0.881278
frog;3;0.894769
harp;0;0.110597
harp;1;0.10771
harp;2;0.113351
harp;3;0.116334
midiOnly;0;1.2795
midiOnly;1;0.400799
midiOnly;2;0.433807
midiOnly;3;0.432466
multiSynth;0;1.21295
multiSynth;1;1.13728
multiSynth;2;1.30288
multiSynth;3;1.3411
toy;0;1.2278
toy;1;1.24097
toy;2;1.26816
toy;3;1.22893
trumpet;0;0.91371
trumpet;1;0.910465
trumpet;2;0.957361
trumpet;3;0.948308
turenas;0;0.718226
turenas;1;0.697186
turenas;2;0.742101
turenas;3;0.719344
violin2;0;6.96012
violin2;1;7.66992
violin2;2;6.39273
violin2;3;7.40028
violin;0;6.88898
violin;1;7.71946
violin;2;6.51933
violin;3;7.37894
vocal;0;11.3262
vocal;1;10.0635
vocal;2;10.4435
vocal;3;10.5883
panpot;0;0.020657
panpot;1;0.020722
panpot;2;0.020481
panpot;3;0.020583
spat;0;0.25143
spat;1;0.250025
spat;2;0.357695
spat;3;0.249484
