nylonGuitarMIDI;2;11359417;2.81589
nylonGuitarMIDI;3;9626656;2.35327
harpe;0;11549165;1.21649
harpe;1;13212319;1.26527
harpe;2;10640833;1.29829
harpe;3;7053932;1.18979
karplus32;0;52125555;2.84987
karplus32;1;40335291;5.03607
karplus32;2;48770967;3.19374
karplus32;3;26828177;5.07999
karplus;0;33369;0.103932
karplus;1;38598;0.103873
karplus;2;26427;0.148635
karplus;3;24758;0.141103
russianBell;0;368118778;4.40442
russianBell;1;426981329;4.00928
russianBell;2;419119729;4.51951
russianBell;3;291065598;4.50044
standardBell;0;365988098;4.51563
standardBell;1;430376392;4.30231
standardBell;2;419844890;4.70857
standardBell;3;292583224;4.38356
violin;0;11724573;1.38327
violin;1;10721130;1.4227
violin;2;10204519;1.38047
violin;3;7241295;1.35773
violinMIDI;0;17053727;1.94657
violinMIDI;1;17097066;1.87091
violinMIDI;2;13586828;2.10093
violinMIDI;3;10997936;1.80474
vocalBP;0;3136262168;16.6131
vocalBP;1;3848749532;16.3421
vocalBP;2;3023446901;17.1885
vocalBP;3;2300781672;16.9914
vocalBPMIDI;0;3254257698;17.4745
vocalBPMIDI;1;4067731487;14.279
vocalBPMIDI;2;3239559436;17.6284
vocalBPMIDI;3;2501707331;16.9242
vocalFOF;0;2700862810;9.78249
vocalFOF;1;3175691615;7.0185
vocalFOF;2;2209726674;9.98862
vocalFOF;3;1836782836;8.33911
vocalFOFMIDI;0;2827280535;9.92762
vocalFOFMIDI;1;3370276125;7.39098
vocalFOFMIDI;2;2389744150;9.99335
vocalFOFMIDI;3;2021286004;8.54438
pitchShifter;0;44093;0.747517
pitchShifter;1;48078;0.799191
pitchShifter;2;29636;0.745919
pitchShifter;3;25095;0.763623
harmonicExciter;0;1058766;1.88621
harmonicExciter;1;1649300;1.89286
harmonicExciter;2;893773;1.88747
harmonicExciter;3;877172;1.88774
quantizedChords;0;1993568830;7.35894
quantizedChords;1;2448068940;7.12319
quantizedChords;2;194081072;6.72705
quantizedChords;3;4219683118;6.968
